latitude,longitude,district,TPU_NUMBER,Average_Property_Rent,Total Demand Count,Hour,Total_Capacity,type,id,tpu_id
22.37960201280346,113.980822812045,TUEN MUN,425,2756.0,195,0,167.0,0,306,96
22.45704887955225,114.0051808836947,YUEN LONG,510,3598.5905639550456,0,0,268.0,0,307,85
22.43620346826036,113.9982845177469,YUEN LONG,515,3598.5905639550456,0,0,106.0,0,308,125
22.31860231033135,113.9429536578946,ISLAND,951,3598.5905639550456,0,0,547.0,0,309,94
22.37769059055193,114.1857280778274,SHA TIN,759,2305.26315789473,547,0,358.0,0,310,84
22.38656423299318,114.1962245141242,SHA TIN,758,2443.75,1077,0,539.0,0,311,76
22.32136540599319,113.9432653771243,ISLAND,951,3598.5905639550456,0,0,547.0,0,312,94
22.37814232162533,114.1939610872069,SHA TIN,755,2331.81818181818,971,0,422.0,0,313,124
22.38301087560225,114.2083791742659,SHA TIN,756,2421.73913043478,945,0,238.0,0,314,81
22.37420870364323,114.169594087308,SHA TIN,754,2766.66666666666,260,0,176.0,0,315,108
22.41681873447228,114.2278510724374,SHA TIN,757,3598.5905639550456,245,0,579.0,0,316,92
22.29058766329022,113.9437130555619,ISLAND,950,3933.33333333333,0,0,254.0,0,317,74
22.28824238648953,114.2725685750284,SAI KUNG,839,5766.66666666666,0,0,420.0,0,318,88
22.37310434348089,114.1799234376606,SHA TIN,759,2514.28571428571,432,0,335.0,0,319,84
22.42705796906,114.2093618588172,SHA TIN,729,5900.0,159,0,1075.0,0,320,93
22.4329953424424,113.9991280370032,YUEN LONG,519,3598.5905639550456,0,0,106.0,0,321,126
22.37175727613865,114.1083460433528,TSUEN WAN,324,3706.15384615384,402,0,681.0,0,322,75
22.45434979126593,114.167669097487,TAI PO,726,2683.33333333333,0,0,212.0,0,323,103
22.4581016020886,114.1708955451018,TAI PO,722,2683.33333333333,0,0,213.0,0,324,99
22.36027674421067,114.173331416348,SHA TIN,759,2766.66666666666,201,0,126.0,0,325,84
22.37254481889037,113.9697564395916,TUEN MUN,422,2100.0,75,0,44.0,0,326,113
22.42028939497782,114.2290123089949,SHA TIN,757,3598.5905639550456,296,0,532.0,0,327,92
22.38806042911155,114.1950285268657,SHA TIN,758,2443.75,1077,0,539.0,0,328,76
22.31924201085278,113.942033921451,ISLAND,951,3598.5905639550456,0,0,547.0,0,329,94
22.3633041381836,114.114570617676,TSUEN WAN,324,3706.15384615384,694,0,929.0,0,330,75
22.3762607574463,114.171104431152,SHA TIN,754,2766.66666666666,266,0,275.0,0,331,108
22.3142108917236,114.265312194824,SAI KUNG,837,4650.0,0,0,620.0,0,332,80
22.5003337860107,114.144653320313,NORTH,625,3600.0,201,0,382.0,0,333,90
22.4376959,113.9977378,YUEN LONG,515,3598.5905639550456,0,0,142.0,0,334,125
22.4255027770996,114.229858398438,SHA TIN,757,3598.5905639550456,229,0,387.0,0,335,92
22.4874782562256,114.142448425293,NORTH,628,3600.0,0,0,264.0,0,336,101
22.3743495941162,114.108009338379,TSUEN WAN,324,3715.0,402,0,664.0,0,337,75
22.44568234464422,114.0034589974694,YUEN LONG,515,3598.5905639550456,0,0,291.0,0,338,125
22.50347974312883,114.1551816864139,NORTH,634,3600.0,201,0,288.0,0,339,127
22.42282610863101,113.9255621887779,TUEN MUN,431,3598.5905639550456,0,0,2.0,0,340,128
22.39914739809837,114.1886650055426,SHA TIN,753,2602.5,660,0,361.0,0,341,78
22.50731560797163,114.1299975217298,NORTH,624,3600.0,201,0,352.0,0,342,116
22.496514,114.129972,NORTH,627,3600.0,201,0,372.0,0,343,129
22.490614,114.141326,NORTH,625,3600.0,106,0,300.0,0,344,90
22.475902,114.156657,NORTH,631,3598.5905639550456,0,0,20.0,0,345,130
22.463913,114.195628,TAI PO,722,3598.5905639550456,0,0,36.0,0,346,99
22.461756,114.186917,TAI PO,727,3598.5905639550456,0,0,79.0,0,347,131
22.455484,114.163047,TAI PO,722,2683.33333333333,0,0,212.0,0,348,99
22.4276756,114.2402751,SHA TIN,757,3598.5905639550456,201,0,228.0,0,349,92
22.424373,114.233213,SHA TIN,757,3598.5905639550456,201,0,247.0,0,350,92
22.40365018981453,114.2066406458616,SHA TIN,753,3268.75,720,0,453.0,0,351,78
22.399304,114.201438,SHA TIN,753,2617.5,826,0,555.0,0,352,78
22.39811,114.19404,SHA TIN,753,2588.63636363636,773,0,397.0,0,353,78
22.39879039405202,114.1893618553877,SHA TIN,753,2588.63636363636,707,0,372.0,0,354,78
22.3877652,114.1967807,SHA TIN,758,2443.75,1077,0,539.0,0,355,76
22.387149,114.205563,SHA TIN,756,2443.75,982,0,405.0,0,356,81
22.37661817197446,114.1853898391128,SHA TIN,759,2305.26315789473,531,0,389.0,0,357,84
22.37283854094319,114.1788935288787,SHA TIN,759,2533.33333333333,432,0,335.0,0,358,84
22.338575,114.262972,SAI KUNG,831,3598.5905639550456,0,0,39.0,0,359,114
22.375674,114.112716,TSUEN WAN,323,3715.0,255,0,671.0,0,360,122
22.376621,114.104713,TSUEN WAN,323,3715.0,201,0,651.0,0,361,122
22.359274,114.107834,KWAI TSING,350,3706.15384615384,626,0,702.0,0,362,79
22.359281,114.108184,KWAI TSING,350,3706.15384615384,626,0,702.0,0,363,79
22.35566,114.107363,KWAI TSING,350,3538.0,587,0,414.0,0,364,79
22.354611,114.107743,KWAI TSING,350,3475.0,587,0,386.0,0,365,79
22.334475,114.111416,KWAI TSING,350,3598.5905639550456,0,0,39.0,0,366,79
22.374007,114.120761,TSUEN WAN,324,3891.66666666666,275,0,581.0,0,367,75
22.368135,114.12818,TSUEN WAN,326,3909.0909090909,292,0,734.0,0,368,91
22.342044,114.134305,SHAM SHUI PO,328,3100.0,623,0,356.0,0,369,70
22.336805,114.151173,SHAM SHUI PO,264,3675.0,1165,0,395.0,0,370,38
22.3364169382509,114.1560276970267,SHAM SHUI PO,264,3320.83333333333,1416,0,522.0,0,371,38
22.327555,114.153777,SHAM SHUI PO,255,3668.75,2043,0,461.0,0,372,37
22.335388,114.17028,SHAM SHUI PO,268,3434.375,2217,0,433.0,0,373,39
22.33715,114.175061,SHAM SHUI PO,268,2600.0,1927,0,315.0,0,374,39
22.32821,114.177504,YAU TSIM MONG,271,3542.5,2662,0,416.0,0,375,132
22.307848,114.162033,YAU TSIM MONG,252,3994.44444444444,2848,0,824.0,0,376,133
22.306345,114.161407,YAU TSIM MONG,251,4016.66666666666,2803,0,796.0,0,377,58
22.306271,114.161424,YAU TSIM MONG,251,4016.66666666666,2805,0,796.0,0,378,58
22.303972,114.161621,YAU TSIM MONG,251,4200.0,2592,0,790.0,0,379,58
22.30277170566714,114.1705934330821,YAU TSIM MONG,211,3740.0,2980,0,792.0,0,380,41
22.301458,114.179258,YAU TSIM MONG,215,3833.33333333333,2347,0,750.0,0,381,43
22.31907,114.185956,KOWLOON CITY,241,4254.51515151515,2255,0,568.0,0,382,66
22.32845757465275,114.2123839360724,KWUN TONG,280,4196.75,1783,0,1451.0,0,383,56
22.3105861,114.2229821,KWUN TONG,295,3555.21052631578,908,0,1111.0,0,384,60
22.320551,114.235146,KWUN TONG,293,3555.21052631578,416,0,453.0,0,385,59
22.3087028102213,114.23523735255,KWUN TONG,297,3555.21052631578,390,0,526.0,0,386,40
22.29208,114.236554,KWUN TONG,298,2416.66666666666,53,0,366.0,0,387,62
22.322663,114.25315,SAI KUNG,836,3637.5,199,0,471.0,0,388,102
22.3119357,114.2568776,SAI KUNG,838,4543.75,77,0,605.0,0,389,77
22.310421,114.25696,SAI KUNG,838,4650.0,26,0,605.0,0,390,77
22.308629,114.261554,KWAI TSING,838,4650.0,0,0,939.0,0,391,77
22.307793,114.259783,SAI KUNG,838,4650.0,1,0,939.0,0,392,77
22.307674,114.259722,SAI KUNG,838,4650.0,1,0,939.0,0,393,77
22.307282,114.256475,SAI KUNG,838,4535.0,12,0,903.0,0,394,77
22.305774,114.258912,SAI KUNG,838,4650.0,1,0,953.0,0,395,77
22.305918,114.259082,SAI KUNG,838,4650.0,1,0,953.0,0,396,77
22.303512,114.260894,SAI KUNG,838,4650.0,0,0,912.0,0,397,77
22.303737,114.261715,SAI KUNG,838,4650.0,0,0,912.0,0,398,77
22.302951,114.261053,SAI KUNG,838,4650.0,0,0,948.0,0,399,77
22.293416,114.267912,SAI KUNG,839,5014.28571428571,0,0,816.0,0,400,88
22.293359,114.268123,SAI KUNG,839,5014.28571428571,0,0,816.0,0,401,88
22.295394,114.272208,SAI KUNG,839,5014.28571428571,0,0,741.0,0,402,88
22.28952,114.144496,CENTRAL AND WESTERN,115,3733.33333333333,1627,0,622.0,0,403,134
22.28488,114.1597,CENTRAL AND WESTERN,121,3550.0,2962,0,1295.0,0,404,0
22.278087,114.160102,CENTRAL AND WESTERN,124,3566.66666666666,2392,0,860.0,0,405,5
22.277773,114.171974,WAN CHAI,131,3633.33333333333,2421,0,1102.0,0,406,3
22.2778337,114.1727784,WAN CHAI,131,3633.33333333333,2307,0,1090.0,0,407,3
22.281262,114.171714,WAN CHAI,134,3633.33333333333,2998,0,1127.0,0,408,12
22.276499477922,114.1796706989408,WAN CHAI,132,3633.33333333333,1641,0,952.0,0,409,135
22.280297,114.181814,WAN CHAI,133,3425.0,1802,0,1080.0,0,410,19
22.275249,114.182901,WAN CHAI,144,3425.0,1641,0,863.0,0,411,136
22.279913,114.192179,EASTERN,145,3714.28571428571,1517,0,619.0,0,412,34
22.288178,114.192337,EASTERN,151,3800.0,1791,0,816.0,0,413,14
22.290873,114.202859,EASTERN,153,3200.0,384,0,490.0,0,414,13
22.284892,114.21611,EASTERN,156,3226.66666666666,397,0,455.0,0,415,137
22.284764,114.224324,EASTERN,157,3008.33333333333,205,0,468.0,0,416,10
22.276775,114.240067,EASTERN,162,3150.0,0,0,294.0,0,417,2
22.271476,114.245638,EASTERN,163,3150.0,0,0,186.0,0,418,21
22.265502,114.24056,EASTERN,163,3150.0,0,0,205.0,0,419,21
22.261515,114.249452,EASTERN,167,3100.0,0,0,61.0,0,420,6
22.24844613779483,114.1692839189797,SOUTHERN,175,3598.5905639550456,207,0,610.0,0,421,8
22.24907862448055,114.1543340358425,SOUTHERN,173,3598.5905639550456,439,0,610.0,0,422,16
22.24405,114.154229,SOUTHERN,174,3598.5905639550456,439,0,604.0,0,423,28
22.257856,114.13876,SOUTHERN,172,2700.0,581,0,373.0,0,424,138
22.25914976362708,114.1322306181381,SOUTHERN,171,2700.0,540,0,352.0,0,425,1
22.44902,114.002953,YUEN LONG,510,3598.5905639550456,0,0,249.0,0,426,85
22.439244,113.99584,YUEN LONG,515,3598.5905639550456,0,0,160.0,0,427,125
22.431896,113.9958,YUEN LONG,441,3598.5905639550456,0,0,63.0,0,428,139
22.443055,114.009136,YUEN LONG,517,3598.5905639550456,0,0,271.0,0,429,140
22.441436,114.022236,YUEN LONG,527,3598.5905639550456,0,0,632.0,0,430,89
22.4467627,114.0278791,YUEN LONG,524,3598.5905639550456,0,0,626.0,0,431,82
22.443908,114.035737,YUEN LONG,524,4000.0,0,0,636.0,0,432,82
22.44531,114.03859,YUEN LONG,524,4000.0,0,0,637.0,0,433,82
22.4453,114.038188,YUEN LONG,524,4000.0,0,0,637.0,0,434,82
22.451045,114.05116,YUEN LONG,526,4000.0,0,0,439.0,0,435,111
22.409914371044,114.0259273759138,YUEN LONG,522,3598.5905639550456,0,0,38.0,0,436,117
22.37417995566487,113.969236841804,TUEN MUN,422,2600.0,93,0,66.0,0,437,113
22.371259,113.993357,TUEN MUN,426,3598.5905639550456,45,0,72.0,0,438,105
22.316023,113.95229,ISLAND,951,3598.5905639550456,0,0,547.0,0,439,94
22.315817,113.952864,ISLAND,951,3598.5905639550456,0,0,547.0,0,440,94
22.298562,113.934493,ISLAND,951,3933.33333333333,0,0,252.0,0,441,94
22.296005,113.950163,ISLAND,950,3933.33333333333,0,0,199.0,0,442,74
22.291828,113.931094,ISLAND,951,3933.33333333333,0,0,252.0,0,443,94
22.314433,114.044287,ISLAND,973,3598.5905639550456,0,0,69.0,0,444,110
22.33989344288306,114.173613801035,SHAM SHUI PO,268,2860.0,1484,0,323.0,0,445,39
22.49545577353185,114.1358752566242,NORTH,625,3600.0,64,0,372.0,0,446,90
22.35552295619065,114.1278039998348,KWAI TSING,326,3750.0,443,0,465.0,0,447,91
22.44602848959162,114.1733572827212,TAI PO,723,2683.33333333333,0,0,212.0,0,448,121
22.33931648780138,114.1384523388782,SHAM SHUI PO,260,3100.0,674,0,206.0,0,449,69
22.42015248997204,114.2292939205498,SHA TIN,757,3598.5905639550456,292,0,532.0,0,450,92
22.42688301009295,114.2283078716091,SHA TIN,757,3598.5905639550456,235,0,765.0,0,451,92
22.4953131190499,114.1383017888452,NORTH,625,3600.0,17,0,373.0,0,452,90
22.33597033455483,114.1520424575037,SHAM SHUI PO,264,3686.36363636363,1206,0,441.0,0,453,38
22.37549475755929,114.1280522449274,TSUEN WAN,325,4266.66666666666,224,0,542.0,0,454,123
22.37276644205379,114.1237845415079,TSUEN WAN,325,3950.0,224,0,753.0,0,455,123
22.38717439784986,114.2054364396272,SHA TIN,756,2443.75,983,0,409.0,0,456,81
22.4457242317691,114.166814664013,TAI PO,723,2683.33333333333,0,0,212.0,0,457,121
22.45594367193377,114.162932812667,TAI PO,722,2683.33333333333,0,0,212.0,0,458,99
22.45398767090843,114.0037528367138,YUEN LONG,510,3598.5905639550456,0,0,271.0,0,459,85
22.40821206227644,113.9650033360369,TUEN MUN,423,2937.5,204,0,133.0,0,460,87
22.38349785479307,113.9685506178121,TUEN MUN,424,2730.0,250,0,153.0,0,461,83
22.4417001827394,114.0221213532974,YUEN LONG,527,3598.5905639550456,0,0,632.0,0,462,89
22.37773852595542,114.1858504727528,SHA TIN,759,2304.7619047619,553,0,358.0,0,463,84
22.30306803411763,114.1705147241379,YAU TSIM MONG,211,3740.0,3051,0,792.0,0,464,41
22.35883750815406,114.1241701492287,KWAI TSING,326,3777.77777777777,822,0,842.0,0,465,91
22.34577234898153,114.2057369376386,WONG TAI SIN,281,5199.875,1386,0,605.0,0,466,68
22.31801689854456,114.259085084049,SAI KUNG,836,4543.75,13,0,619.0,0,467,102
22.3561583,114.107475,KWAI TSING,350,3538.0,626,0,426.0,0,468,79
22.38344746365723,114.1927437037452,SHA TIN,758,2461.53846153846,1071,0,571.0,0,469,76
22.28188008473522,114.1618135915895,CENTRAL AND WESTERN,123,3566.66666666666,2658,0,1136.0,0,470,24
22.28035340420904,114.1725107673321,WAN CHAI,134,3633.33333333333,2828,0,1289.0,0,471,12
22.315446,113.952123,ISLAND,951,3598.5905639550456,0,0,547.0,0,472,94
22.263359,114.000643,ISLAND,962,3598.5905639550456,0,0,29.0,0,473,120
22.270254,114.14988,CENTRAL AND WESTERN,182,3733.33333333333,1614,0,569.0,0,474,141
22.280619,114.154652,CENTRAL AND WESTERN,122,3733.33333333333,1881,0,897.0,0,475,142
22.278654,114.161263,CENTRAL AND WESTERN,124,3566.66666666666,2433,0,896.0,0,476,5
22.280323,114.156937,CENTRAL AND WESTERN,123,3550.0,2092,0,939.0,0,477,24
22.282755,114.160439,CENTRAL AND WESTERN,123,3566.66666666666,2628,0,1158.0,0,478,24
22.369923,114.113123,CENTRAL AND WESTERN,324,3706.15384615384,626,0,713.0,0,479,75
22.287409,114.153229,CENTRAL AND WESTERN,121,3750.0,1544,0,704.0,0,480,0
22.277721,114.163887,CENTRAL AND WESTERN,124,3566.66666666666,2471,0,953.0,0,481,5
22.2846,114.1578,CENTRAL AND WESTERN,121,3733.33333333333,2346,0,1070.0,0,482,0
22.285873,114.157738,CENTRAL AND WESTERN,121,3750.0,2397,0,1240.0,0,483,0
22.277634,114.165382,CENTRAL AND WESTERN,124,3566.66666666666,2531,0,1002.0,0,484,5
22.276838,114.167793,CENTRAL AND WESTERN,131,3720.0,2331,0,988.0,0,485,3
22.288149,114.140053,CENTRAL AND WESTERN,112,3825.0,1633,0,468.0,0,486,26
22.286591,114.153015,CENTRAL AND WESTERN,114,3733.33333333333,1549,0,697.0,0,487,30
22.279548,114.160526,CENTRAL AND WESTERN,123,3566.66666666666,2408,0,920.0,0,488,24
22.280632,114.16716,CENTRAL AND WESTERN,124,3566.66666666666,2880,0,1346.0,0,489,5
22.283202,114.136429,CENTRAL AND WESTERN,141,3600.0,1676,0,443.0,0,490,143
22.2883,114.1425,CENTRAL AND WESTERN,112,3825.0,1644,0,547.0,0,491,26
22.28377,114.150894,CENTRAL AND WESTERN,114,3733.33333333333,1575,0,640.0,0,492,30
22.2805,114.1269,CENTRAL AND WESTERN,111,3433.33333333333,600,0,147.0,0,493,27
22.2898,114.1436,CENTRAL AND WESTERN,112,3825.0,1635,0,563.0,0,494,26
22.28949,114.1445,CENTRAL AND WESTERN,115,3733.33333333333,1627,0,622.0,0,495,134
22.277136,114.164307,CENTRAL AND WESTERN,124,3566.66666666666,2486,0,961.0,0,496,5
22.281771,114.128853,CENTRAL AND WESTERN,111,3433.33333333333,829,0,180.0,0,497,27
22.2846,114.1581,CENTRAL AND WESTERN,121,3550.0,2414,0,1147.0,0,498,0
22.284603,114.154701,CENTRAL AND WESTERN,114,3733.33333333333,1738,0,831.0,0,499,30
22.283655,114.156151,CENTRAL AND WESTERN,121,3733.33333333333,1906,0,978.0,0,500,0
22.288147,114.146729,CENTRAL AND WESTERN,115,3733.33333333333,1619,0,657.0,0,501,134
22.2765,114.1571,CENTRAL AND WESTERN,143,3550.0,2127,0,879.0,0,502,20
22.2687,114.1566,CENTRAL AND WESTERN,182,3850.0,1488,0,480.0,0,503,141
22.2743,114.1561,CENTRAL AND WESTERN,143,3566.66666666666,2019,0,825.0,0,504,20
22.2685,114.1553,CENTRAL AND WESTERN,182,3850.0,1310,0,473.0,0,505,141
22.278412,114.165855,CENTRAL AND WESTERN,124,3566.66666666666,2558,0,1129.0,0,506,5
22.2834,114.1505,CENTRAL AND WESTERN,114,3733.33333333333,1619,0,640.0,0,507,30
22.280512,114.227188,EASTERN,161,3008.33333333333,196,0,411.0,0,508,23
22.286705,114.217346,EASTERN,157,3226.66666666666,397,0,454.0,0,509,10
22.286619,114.191766,EASTERN,151,3800.0,1795,0,791.0,0,510,14
22.26746,114.242844,EASTERN,163,3150.0,0,0,186.0,0,511,21
22.290474,114.209663,EASTERN,155,3200.0,397,0,372.0,0,512,22
22.266334,114.250897,EASTERN,167,3100.0,0,0,70.0,0,513,6
22.287157,114.213509,EASTERN,155,3200.0,397,0,455.0,0,514,22
22.286753,114.212715,EASTERN,155,3200.0,397,0,456.0,0,515,22
22.2863,114.2131,EASTERN,155,3200.0,397,0,455.0,0,516,22
22.2841,114.217,EASTERN,156,3226.66666666666,397,0,454.0,0,517,137
22.283995,114.21637,EASTERN,156,3226.66666666666,397,0,454.0,0,518,137
22.26536,114.235321,EASTERN,163,3150.0,0,0,234.0,0,519,21
22.292326,114.208366,EASTERN,154,3200.0,397,0,370.0,0,520,29
22.278793,114.229279,EASTERN,161,3015.38461538461,196,0,411.0,0,521,23
22.278002,114.238899,EASTERN,162,3150.0,22,0,360.0,0,522,2
22.265087,114.240219,EASTERN,163,3150.0,0,0,205.0,0,523,21
22.278816,114.193924,EASTERN,148,3714.28571428571,1346,0,568.0,0,524,144
22.263029,114.2351,EASTERN,165,3150.0,0,0,232.0,0,525,11
22.287686,114.212232,EASTERN,155,3200.0,397,0,340.0,0,526,22
22.28758,114.21331,EASTERN,155,3200.0,397,0,456.0,0,527,22
22.2916,114.2033,EASTERN,153,3282.35294117647,387,0,501.0,0,528,13
22.2903,114.1941,EASTERN,151,3954.54545454545,1411,0,661.0,0,529,14
22.278,114.2264,EASTERN,161,3008.33333333333,196,0,405.0,0,530,23
22.2631,114.2511,EASTERN,167,3100.0,0,0,61.0,0,531,6
22.289,114.1919,EASTERN,151,3800.0,1860,0,824.0,0,532,14
22.285368,114.224472,EASTERN,157,3008.33333333333,205,0,477.0,0,533,10
22.2871,114.2122,EASTERN,155,3200.0,397,0,456.0,0,534,22
22.2849,114.2138,EASTERN,155,3200.0,397,0,455.0,0,535,22
22.291217,114.207493,EASTERN,154,3200.0,397,0,545.0,0,536,29
22.289873,114.201134,EASTERN,153,3282.35294117647,405,0,480.0,0,537,13
22.278151,114.227158,EASTERN,161,3015.38461538461,196,0,415.0,0,538,23
22.2676,114.233,EASTERN,165,3150.0,0,0,281.0,0,539,11
22.26751,114.247908,EASTERN,167,3100.0,0,0,70.0,0,540,6
22.28487,114.222359,EASTERN,157,3000.0,289,0,474.0,0,541,10
22.291069,114.203041,EASTERN,153,3200.0,387,0,495.0,0,542,13
22.280489,114.22007,EASTERN,166,3000.0,384,0,404.0,0,543,33
22.289,114.1975,EASTERN,153,3757.14285714285,863,0,624.0,0,544,13
22.269284,114.235011,EASTERN,162,3150.0,0,0,281.0,0,545,2
22.2868,114.2107,EASTERN,155,3200.0,397,0,374.0,0,546,22
22.262076,114.130171,SOUTHERN,171,2700.0,378,0,352.0,0,547,1
22.259596,114.131693,SOUTHERN,171,2700.0,501,0,352.0,0,548,1
22.220329,114.2089,SOUTHERN,195,3598.5905639550456,95,0,70.0,0,549,9
22.23546,114.19828,SOUTHERN,192,3598.5905639550456,188,0,37.0,0,550,4
22.2497,114.1681,SOUTHERN,175,3598.5905639550456,116,0,618.0,0,551,8
22.24885,114.168785,SOUTHERN,175,3598.5905639550456,197,0,614.0,0,552,8
22.248215,114.174683,SOUTHERN,176,3598.5905639550456,209,0,602.0,0,553,7
22.261553,114.13403,SOUTHERN,171,2700.0,537,0,363.0,0,554,1
22.250618,114.149445,SOUTHERN,173,3598.5905639550456,380,0,350.0,0,555,16
22.257984,114.139076,SOUTHERN,172,2700.0,581,0,417.0,0,556,138
22.24773,114.175865,SOUTHERN,176,3598.5905639550456,216,0,556.0,0,557,7
22.24489,114.155335,SOUTHERN,174,3598.5905639550456,439,0,604.0,0,558,28
22.248661,114.155434,SOUTHERN,173,3598.5905639550456,439,0,611.0,0,559,16
22.244392,114.188416,SOUTHERN,191,3598.5905639550456,203,0,56.0,0,560,31
22.2581,114.1325,SOUTHERN,171,2700.0,553,0,360.0,0,561,1
22.2536,114.1328,SOUTHERN,171,2700.0,574,0,360.0,0,562,1
22.2587,114.1313,SOUTHERN,171,2700.0,527,0,352.0,0,563,1
22.250273,114.156616,SOUTHERN,173,3598.5905639550456,439,0,612.0,0,564,16
22.24921,114.158569,SOUTHERN,173,3598.5905639550456,436,0,615.0,0,565,16
22.2368,114.1657,SOUTHERN,176,3598.5905639550456,216,0,610.0,0,566,7
22.2493,114.1671,SOUTHERN,175,3598.5905639550456,196,0,618.0,0,567,8
22.236528,114.223228,SOUTHERN,196,3598.5905639550456,45,0,2.0,0,568,145
22.2474,114.1676,SOUTHERN,175,3598.5905639550456,228,0,618.0,0,569,8
22.280991,114.175316,WAN CHAI,135,3633.33333333333,2361,0,1320.0,0,570,18
22.274591,114.171677,WAN CHAI,131,3633.33333333333,2177,0,849.0,0,571,3
22.274372,114.17247,WAN CHAI,131,3633.33333333333,2024,0,849.0,0,572,3
22.273445,114.187645,WAN CHAI,145,3425.0,1617,0,761.0,0,573,34
22.281372,114.182328,WAN CHAI,146,3425.0,2083,0,1099.0,0,574,17
22.278257,114.181697,WAN CHAI,132,3425.0,1641,0,1000.0,0,575,135
22.282883,114.191666,WAN CHAI,151,3714.28571428571,1469,0,678.0,0,576,14
22.279823,114.173035,WAN CHAI,134,3633.33333333333,2673,0,1286.0,0,577,12
22.280696,114.171519,WAN CHAI,134,3633.33333333333,2909,0,1117.0,0,578,12
22.282938,114.17376,WAN CHAI,134,3633.33333333333,3233,0,1319.0,0,579,12
22.280207,114.171654,WAN CHAI,134,3633.33333333333,2874,0,1116.0,0,580,12
22.278599,114.184792,WAN CHAI,146,3425.0,1631,0,804.0,0,581,17
22.278252,114.185944,WAN CHAI,146,3425.0,1634,0,791.0,0,582,17
22.277647,114.185356,WAN CHAI,146,3425.0,1631,0,791.0,0,583,17
22.280315,114.176956,WAN CHAI,135,3633.33333333333,2085,0,1290.0,0,584,18
22.282114,114.183914,WAN CHAI,146,3425.0,2082,0,1050.0,0,585,17
22.2798,114.1789,WAN CHAI,133,3425.0,1917,0,1213.0,0,586,19
22.2789,114.1867,WAN CHAI,146,3425.0,1731,0,763.0,0,587,17
22.277767,114.183098,WAN CHAI,132,3425.0,1641,0,865.0,0,588,135
22.279999,114.173607,WAN CHAI,134,3633.33333333333,2557,0,1276.0,0,589,12
22.281098,114.175588,WAN CHAI,135,3633.33333333333,2347,0,1317.0,0,590,18
22.275387,114.17202,WAN CHAI,131,3633.33333333333,2185,0,849.0,0,591,3
22.280451,114.186424,WAN CHAI,146,3640.0,1781,0,908.0,0,592,17
22.280027,114.175301,WAN CHAI,135,3633.33333333333,2139,0,1300.0,0,593,18
22.2746,114.1782,WAN CHAI,144,3633.33333333333,1641,0,925.0,0,594,136
22.280071,114.185967,WAN CHAI,146,3425.0,1731,0,902.0,0,595,17
22.25725,114.193909,WAN CHAI,190,3950.0,52,0,25.0,0,596,32
22.278475,114.18824,WAN CHAI,146,3640.0,1782,0,765.0,0,597,17
22.2796,114.1773,WAN CHAI,133,3633.33333333333,1970,0,1260.0,0,598,19
22.2758,114.1723,WAN CHAI,131,3633.33333333333,2177,0,849.0,0,599,3
22.281237,114.186287,WAN CHAI,146,3640.0,1811,0,911.0,0,600,17
22.279907,114.183411,WAN CHAI,146,3425.0,1651,0,953.0,0,601,17
22.2785,114.17,WAN CHAI,131,3525.0,2569,0,1221.0,0,602,3
22.311899,114.189171,KOWLOON CITY,244,3950.0,1466,0,216.0,0,603,146
22.305033,114.190857,KOWLOON CITY,245,4100.0,1270,0,275.0,0,604,54
22.307842,114.186356,KOWLOON CITY,243,3950.0,2329,0,476.0,0,605,147
22.330189,114.203926,KOWLOON CITY,286,4874.91666666666,2311,0,1543.0,0,606,36
22.332428,114.203987,KOWLOON CITY,286,5209.9,2343,0,1124.0,0,607,36
22.306164,114.213051,KOWLOON CITY,286,3628.8947368421,638,0,1008.0,0,608,36
22.307175,114.188499,KOWLOON CITY,243,3884.21052631578,1575,0,295.0,0,609,147
22.3302,114.1927,KOWLOON CITY,285,4231.77272727272,1685,0,940.0,0,610,148
22.3069,114.1862,KOWLOON CITY,243,3884.21052631578,2295,0,520.0,0,611,147
22.331158,114.188164,KOWLOON CITY,285,4182.5652173913,1134,0,973.0,0,612,148
22.301182,114.188446,KOWLOON CITY,213,3966.66666666666,1874,0,553.0,0,613,47
22.33019,114.201083,KOWLOON CITY,286,4874.91666666666,2329,0,1561.0,0,614,36
22.3215,114.1892,KOWLOON CITY,241,4551.96,1320,0,844.0,0,615,66
22.308702,114.192062,KOWLOON CITY,244,3876.47058823529,951,0,211.0,0,616,146
22.33266,114.197938,KOWLOON CITY,286,4874.91666666666,2422,0,1041.0,0,617,36
22.315749,114.208622,KOWLOON CITY,286,4212.42857142857,1210,0,1273.0,0,618,36
22.318623,114.185745,KOWLOON CITY,241,4479.27586206896,2472,0,549.0,0,619,66
22.302485,114.187141,KOWLOON CITY,213,4228.57142857142,1999,0,543.0,0,620,47
22.311275,114.179283,KOWLOON CITY,236,3918.18181818181,3548,0,762.0,0,621,35
22.302319,114.191635,KOWLOON CITY,245,3884.61538461538,1297,0,344.0,0,622,54
22.277327,114.153908,KOWLOON CITY,142,3733.33333333333,1790,0,861.0,0,623,149
22.335232,114.176048,KOWLOON CITY,268,3508.82352941176,2218,0,310.0,0,624,39
22.3309,114.1981,KOWLOON CITY,286,4874.91666666666,2555,0,1070.0,0,625,36
22.311266,114.226128,KWUN TONG,295,3555.21052631578,803,0,1027.0,0,626,60
22.31974,114.208542,KWUN TONG,280,4268.66666666666,1515,0,1606.0,0,627,56
